problem,author_1,author_2,para1_text,para2_text
problem-1058.txt,1,1,Prameter -f /home/staff/.Xauthority tells xauth to use authority file of the staff user. :0 is the display name.  The dot (.) specifies the MIT-MAGIC-COOKIE-1 protocol. mcookie is from util-linux package.,When you log-in as staff user you should see the same output without -f parameter:
problem-1058.txt,1,1,When you log-in as staff user you should see the same output without -f parameter:,"If not check that XAUTHORITY environment variable is either undefined or it is set to ""/home/staff/.Xauthority""."
problem-1058.txt,1,1,"If not check that XAUTHORITY environment variable is either undefined or it is set to ""/home/staff/.Xauthority"".",Now staff user can access the display :0.  The only thing that's left is to set the environment variable DISPLAY - this can be done via sudo parameter.  So when you ssh to server and execute a command that shows an image as staff user then it should be displayed.  Using ImageMagick as suggested by L. Levrel the command would be:
problem-1058.txt,1,1,Now staff user can access the display :0.  The only thing that's left is to set the environment variable DISPLAY - this can be done via sudo parameter.  So when you ssh to server and execute a command that shows an image as staff user then it should be displayed.  Using ImageMagick as suggested by L. Levrel the command would be:,Note you do not have to use staff user.  You can create authority file in a common location (e. g. /var/tmp/xauthority) and set environment variable XAUTHORITY for Alice and Bob to that path.
problem-1058.txt,1,1,Note you do not have to use staff user.  You can create authority file in a common location (e. g. /var/tmp/xauthority) and set environment variable XAUTHORITY for Alice and Bob to that path.,"Other alternative is to ""distribute"" the cookie to Alice's and Bob's authority files (this is actually similar to what display managers are doing):"
problem-1058.txt,1,1,"Other alternative is to ""distribute"" the cookie to Alice's and Bob's authority files (this is actually similar to what display managers are doing):",This way Alice and Bob does not have to do sudo staff in order to access the display.
problem-1058.txt,1,1,This way Alice and Bob does not have to do sudo staff in order to access the display.,"Note that if you have more X servers running you have to use different display name than :0 in the above commands (for example: :1, :2, etc.)."
problem-1058.txt,1,2,"Note that if you have more X servers running you have to use different display name than :0 in the above commands (for example: :1, :2, etc.).",See the documentation. There are plenty of options. You will probably need at least -display.
problem-666.txt,1,1,"A same question in SO can be found from here . But since I couldn't find any suitable answer, I am asking with additional info.",I have many memcache clients but all of them access one memcache server currently. I want to start new couple of memcache instances (to handle the caching load) and replicate data among them (to avoid fail overs and data high availability).
problem-666.txt,1,1,I have many memcache clients but all of them access one memcache server currently. I want to start new couple of memcache instances (to handle the caching load) and replicate data among them (to avoid fail overs and data high availability).,"I took a look at 'repcached' and as I found, it supports only replication among 2 instance(one is master and one slave) since I want to have more memcache servers it doesn't make sense that repcached is not a solution for me."
